id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city
37997291,"Beautiful Home For Groups, 15Min From The Strip!",288178754,Eliza Ashley,Not Specified,City Of Las Vegas,36.1742,-115.21715,Entire Home/Apt,$221.00,2,12,8/23/2020,1.04,1,79,Clark County
8584000,"Chic, Bright Airy In Hayes Valley",5580766,Amy,Not Specified,Western Addition,37.77397,-122.42783,Entire Home/Apt,$250.00,30,152,10/15/2019,2.6,1,1,San Francisco
19116844,Cheap Unfurnished East Village Room,30232035,Ben,Manhattan,Lower East Side,40.71909,-73.9865,Private Room,$40.00,10,1,7/6/2017,0.03,1,0,New York City
11637578,Spacious And Sunny Room For Rent,61684714,Grace,Manhattan,Washington Heights,40.84248,-73.93849,Private Room,$26.00,7,0,,0,1,0,New York City
41998814,Private Room Next To Mayor Highways And Shoppings,282186089,Vania,Not Specified,Miramar,25.98969,-80.35446,Private Room,$50.00,1,0,,0,2,179,Broward County
40510183,Brand New Sweet House,313625601,Gashaw,Not Specified,Gateway - Green Valley Ranch,39.77954,-104.80568,Private Room,$45.00,1,0,,0,3,179,Denver
18809283,Oceanview Detached Townhome - 2 Blocks From Beach,66830625,Elizabeth,Other Cities,Hermosa Beach,33.85419,-118.39621,Entire Home/Apt,$267.00,30,3,5/7/2020,0.12,1,254,Los Angeles
40748989,Bedroom Close To Beach,316427561,Jully,Not Specified,Hallandale Beach,25.98642,-80.13618,Private Room,$110.00,1,0,,0,1,89,Broward County
24868754,Inexpensive Private Rm W/ Nyc/Siuh/Rumc Access 3,104812805,Amarjit S,Staten Island,Arrochar,40.59741,-74.08327,Private Room,$34.00,14,25,3/7/2020,0.88,5,80,New York City
4302293,Private Room With 2Nd Full Bath In Modern Art Apt,4600692,J.,Queens,Long Island City,40.74742,-73.94647,Private Room,$58.00,1,46,1/3/2020,1.49,1,0,New York City
6784807,"One Bedroom In Queens , With 2 Single Beds",15724675,Juan,Queens,Woodside,40.74375,-73.90678,Private Room,$50.00,2,16,4/17/2017,0.3,2,0,New York City
15842471,"Near Lax, Private Room, Fantastic Location,",101754851,Juanita,Other Cities,Inglewood,33.92978,-118.33323,Private Room,$58.00,1,60,8/24/2020,1.29,2,180,Los Angeles
25859222,Wyndham Vacation Resort Santa Barbara - Two Bedroom Wvr,141749210,Vacayhome Connect,Not Specified,Pompano Beach,26.22076,-80.09273,Entire Home/Apt,$188.00,2,0,,0,5,0,Broward County
2784888,Quiet One-Bedroom With Garden View,14245663,Daniel,Not Specified,Castro/Upper Market,37.76201,-122.4448,Entire Home/Apt,$99.00,30,0,,0,1,62,San Francisco
45240236,"Authentic Mid-Century Studio 409 In Hollywood, Ca",361989418,The James,City Of Los Angeles,Hollywood Hills,34.10533,-118.33393,Entire Home/Apt,$101.00,31,0,,0,11,365,Los Angeles
39136630,Westin Kaanapali Ocean Villas- South,80012995,Mark,Maui,Lahaina,20.93804,-156.69116,Private Room,$500.00,6,0,,0,1,0,Hawaii
36154003,Spacious Tropical Master Guest Suite,48349451,Alfon,Honolulu,Primary Urban Center,21.3058,-157.78317,Entire Home/Apt,$175.00,2,31,3/23/2020,2.21,2,331,Hawaii
8655628,Room W Private Entrance Bathroom,45486733,Claudia Biviana,Not Specified,78704,30.23546,-97.79009,Private Room,$49.00,2,27,10/14/2017,0.47,1,0,Austin
19019762,One Bedroom,7813520,Cynthia,Brooklyn,Bushwick,40.6948,-73.92093,Private Room,$49.00,2,76,3/22/2020,1.91,1,225,New York City
28815466,Private Guesthouse With Everything!!,48281903,Giovanna,City Of Los Angeles,North Hollywood,34.19505,-118.40013,Entire Home/Apt,$70.00,30,19,11/17/2019,0.84,3,253,Los Angeles
23268951,2 Story South Austin Home 15 Minutes From Downtown,2799675,Meghan,Not Specified,78748,30.17675,-97.81715,Entire Home/Apt,$275.00,2,4,10/14/2018,0.13,1,0,Austin
197959,Penthouse Studio W/Sunset Ocean Vws,965391,Babs,Honolulu,Primary Urban Center,21.28846,-157.8411,Entire Home/Apt,$105.00,4,117,3/19/2020,1.11,1,42,Hawaii
3019237,"Carroll Gardens Row House, Brooklyn",7249524,Kellie,Brooklyn,Gowanus,40.67729,-73.99164,Entire Home/Apt,$375.00,3,2,8/22/2016,0.04,1,0,New York City
41091601,Extended Stay Apartment In Downtown Glendale,18530088,Amalya,Other Cities,Glendale,34.14798,-118.2535,Entire Home/Apt,$195.00,1,0,,0,28,9,Los Angeles
25012966,Comfy Quiet 2Br In Manhattan 25Mins To Time-Square,9177778,Kana,Manhattan,Lower East Side,40.71339,-73.98684,Entire Home/Apt,$142.00,7,56,9/28/2019,2.01,1,0,New York City
6292762,Cozy Bedroom In Beautiful Redondo Beach Townhouse,32721530,Guillaume,Other Cities,Redondo Beach,33.84099,-118.38107,Private Room,$62.00,1,226,3/21/2020,3.83,2,129,Los Angeles
3970224,Groovy Two Story Garden Apartment,1033829,Joe Michael,Brooklyn,Bedford-Stuyvesant,40.68692,-73.93113,Entire Home/Apt,$96.00,2,5,12/29/2018,0.07,1,0,New York City
11439846,Relaxing California Oasis Between La And Oc,15386144,J.B.,Other Cities,Lakewood,33.84715,-118.15736,Entire Home/Apt,$437.00,3,109,7/9/2020,2.05,1,163,Los Angeles
22687071,Walk To South Congress From A Hip Travis Heights Cottage,2249793,Laura,Not Specified,78704,30.24576,-97.74065,Entire Home/Apt,$131.00,1,159,9/13/2020,4.91,1,164,Austin
41876828,Elegant Studio 10 Minutes To Hard Rock Stadium...,331144779,Leslie,Not Specified,Miramar,25.98157,-80.25902,Entire Home/Apt,$60.00,1,6,6/3/2020,1.31,1,358,Broward County
9276757,Hot Spot In Hollywood,13284034,Timothy,City Of Los Angeles,Hollywood,34.09388,-118.34025,Entire Home/Apt,$220.00,30,7,2/16/2020,0.3,3,77,Los Angeles
1488657,Private Tropical Suite - Permitted By Kauai County,680686,Beatrice John,Kauai,Kapaa-Wailua,22.08323,-159.31486,Entire Home/Apt,$120.00,2,251,3/23/2020,2.98,4,280,Hawaii
40313182,"Outstanding 1Bd Condo Good For Extended Stays, Self-Checkin",8534462,Barsala,Not Specified,Kerns,45.52446,-122.65039,Entire Home/Apt,$110.00,2,3,8/4/2020,0.46,162,1,Portland
43435358,"12 South Guest House 7, Nashville'S Best Place!",45101594,Scarlett,Not Specified,District 17,36.12468,-86.78916,Entire Home/Apt,$116.00,2,2,8/16/2020,2,27,263,Nashville
39539648,Amazing Large Unit In Lakeview East!,303799160,Stephan,Not Specified,Lake View,41.93842,-87.64728,Entire Home/Apt,$150.00,2,13,12/9/2020,1.18,2,173,Chicago
28387951,Joey'S Place,16067649,Julia,City Of Los Angeles,Del Rey,33.99205,-118.43413,Entire Home/Apt,$135.00,31,41,3/15/2020,1.71,3,341,Los Angeles
35717856,New Great Location Near Universal Studios Shops,100307715,Juli,City Of Los Angeles,Sherman Oaks,34.1708,-118.44118,Entire Home/Apt,$139.00,30,4,1/8/2019,0.28,22,365,Los Angeles
44343952,Prime Encino2 Bedroom Top Level Masterpiece,4441750,Hosep,City Of Los Angeles,Encino,34.16701,-118.52574,Entire Home/Apt,$175.00,30,0,,0,1,119,Los Angeles
25546044,Ocean 2 Blocks Fenced Yard Garage Dog Ok,3017970,Surf Style,Not Specified,Pacific Beach,32.80598,-117.25713,Entire Home/Apt,$165.00,3,32,5/27/2020,1.22,84,248,San Diego
27438097,North East La Hillside Guest House Retreat,18567885,Marcy,City Of Los Angeles,Glassell Park,34.11441,-118.22406,Entire Home/Apt,$131.00,2,57,5/9/2020,2.27,1,308,Los Angeles
33428496,"*New Listing* Very Clean, Quiet, Bright Breezy!",127512419,Jeff,Hawaii,South Kohala,19.93012,-155.786,Private Room,$75.00,2,28,5/3/2020,1.79,1,78,Hawaii
42989475,Modern Studio W/ Washer Dryer 20Min-Middle Nyc!,52789828,Jon,Not Specified,Ward D (Councilmember Michael Yun),40.74867,-74.04673,Entire Home/Apt,$69.00,1,3,6/18/2020,1.18,20,285,Jersey City
6765378,Beach Condo (P12),29898175,Brandelia,Not Specified,Unincorporated Areas,36.85293,-121.81155,Entire Home/Apt,$410.00,2,47,6/14/2020,0.8,35,302,Santa Cruz County
19623349,2 Bed / 2.5 Bath With Outdoor Space,16260034,Michael,Brooklyn,Crown Heights,40.67742,-73.93737,Entire Home/Apt,$250.00,7,0,,0,1,0,New York City
45160218,Luxury High-Rise 2Br In Los Angeles,342643084,P C H,City Of Los Angeles,Downtown,34.04046,-118.26244,Entire Home/Apt,$289.00,30,0,,0,132,360,Los Angeles
10007476,Sunny West La Apartment,51403857,Matthew,City Of Los Angeles,Sawtelle,34.04503,-118.45263,Private Room,$25.00,30,4,5/8/2018,0.09,1,0,Los Angeles
7746849,Guadalupe: 30 Room Young Professional House,8167447,Martin,Not Specified,78751,30.32197,-97.72521,Private Room,$37.00,30,8,1/3/2020,0.14,81,364,Austin
32830795,Chill On The Decked Roof Terrace At A Peaceful Urban Getaway,22224024,Keith,Not Specified,District 19,36.16976,-86.79794,Entire Home/Apt,$180.00,3,57,8/20/2020,3.14,6,240,Nashville
21816949,Modern Bedroom W/ Shared Bath,64935607,Rick,Other Cities,Norwalk,33.92721,-118.07916,Private Room,$35.00,3,52,10/18/2019,1.52,1,0,Los Angeles
8130534,Lovely Br W/Access To Everything!,3692257,Tasia,Brooklyn,Kensington,40.64423,-73.98019,Private Room,$49.00,1,1,5/11/2015,0.02,2,0,New York City
20147537,Paradise Room (Private Room),142812843,Eugene,Manhattan,East Harlem,40.79104,-73.93805,Private Room,$75.00,1,12,5/11/2017,0.32,2,0,New York City
2228248,Serene Cottage By The Bay Green Rm,10024634,Michael,Kent,Warwick,41.66463,-71.42117,Private Room,$109.00,2,86,3/11/2019,1.15,2,0,Rhode Island
30389263,Stately Midtown East 1Br W/ Doorman Near Flatiron By Blueground,107434423,Blueground,Manhattan,Kips Bay,40.74022,-73.97957,Entire Home/Apt,$239.00,30,1,2/8/2020,0.79,238,180,New York City
4464215,"The Linnie House, Venice Canals",1127004,Mia,City Of Los Angeles,Venice,33.98412,-118.46453,Entire Home/Apt,$550.00,30,74,1/12/2019,1.09,1,282,Los Angeles
43586992,Brooklyn Townhouse Apt W/ Backyard,29032861,Suzen,Brooklyn,Bedford-Stuyvesant,40.67757,-73.91686,Entire Home/Apt,$400.00,1,3,7/19/2020,1.34,1,13,New York City
11282664,9Th Floor Ocean View Suite,43793840,Mark,Honolulu,Primary Urban Center,21.27195,-157.82169,Entire Home/Apt,$148.00,2,76,10/3/2020,1.44,100,314,Hawaii
38902052,Sonder The Continental Serene Studio + Balcony,224859198,Sonder (San Diego),Not Specified,Cortez Hill,32.72104,-117.16517,Entire Home/Apt,$171.00,2,20,12/7/2020,2.13,39,247,San Diego
19209436,Large 1-Bedroom Apt With Lots Of Charm And Art.,87259106,Vaughn,Manhattan,Harlem,40.80995,-73.94485,Entire Home/Apt,$125.00,3,24,1/15/2018,0.61,1,0,New York City
15081663,"Large Beautiful Studio Loft, High Floor, Views!",1998560,Jesse,Manhattan,Hell'S Kitchen,40.76714,-73.98777,Entire Home/Apt,$150.00,14,0,,0,1,0,New York City
32716394,Masterfully Recrafted Victorian,82697224,Fernando,Not Specified,Glen Park,37.73711,-122.42758,Entire Home/Apt,"$1,057.00",3,1,9/27/2019,0.09,1,363,San Francisco
11849414,"A ,",63147116,Darcy,Unincorporated Areas,Rowland Heights,33.98994,-117.90167,Entire Home/Apt,$109.00,3,30,8/2/2020,0.56,4,0,Los Angeles
39224609,Idyllic Mountain Cove Farm Minutes From Downtown,118485561,Kevin,Not Specified,28804,35.63569,-82.51617,Entire Home/Apt,$257.00,2,54,9/20/2020,4.94,1,205,Asheville
23703054,"Seattle Vacation Home: The Depot - Luxury 3 Bed/2.5 Bath, Great Location",54812088,Lynne,Central Area,Mann,47.62026,-122.29973,Entire Home/Apt,$324.00,1,34,12/25/2019,1.41,24,34,Seattle
26093158,Visit The Biltmore House From Beautiful Wood-Rich Home,195960588,Angelique,Not Specified,28803,35.57368,-82.53907,Entire Home/Apt,$190.00,3,74,10/9/2020,2.74,1,217,Asheville
27789924,Cozy Bedroom Near Mountain View Caltrain Station,47726599,Xiang,Not Specified,Mountain View,37.39103,-122.07406,Private Room,$99.00,1,1,9/14/2018,0.05,1,46,San Clara Country
35640606,Beautifully Renovated Condo On Maalaea Bay,268122005,Caroline,Maui,Kihei-Makena,20.79539,-156.50657,Entire Home/Apt,$165.00,1,29,4/8/2020,2.04,1,288,Hawaii
20843774,Vintage Las Vegas House W/ Pool - Near The Strip!,122375820,Evolve Vacation Rental,Not Specified,City Of Las Vegas,36.15752,-115.12162,Entire Home/Apt,$352.00,3,23,8/15/2020,0.63,27,321,Clark County
31808138,Located In The Heart Of Time Square,133277835,William,Manhattan,Hell'S Kitchen,40.7616,-73.99828,Private Room,"$2,200.00",2,0,,0,2,88,New York City
29885757,Great Family Home Close To Willow Glen,39289520,Kenny,Not Specified,San Jose,37.31782,-121.8867,Entire Home/Apt,$165.00,30,9,10/19/2019,0.82,2,333,San Clara Country
43544402,Cozy Condo In Great San Diego Location,329156115,Judith,Not Specified,College Area,32.76794,-117.08178,Entire Home/Apt,$90.00,1,2,7/19/2020,2,1,148,San Diego
19673502,Comfy Private Hideaway Near Everything,138536935,Brian,Not Specified,78722,30.30288,-97.71148,Shared Room,$85.00,1,1,12/9/2017,0.03,1,0,Austin
39243391,Bright Quiet Room 25 Min To Manhattan (Near Lga),166683185,Polina,Queens,Ditmars Steinway,40.77177,-73.89779,Private Room,$60.00,6,5,8/2/2020,0.47,1,53,New York City
14456828,Hawaiis Best Kept Secret!,4178827,Jay,Honolulu,Primary Urban Center,21.32557,-157.81508,Private Room,$40.00,30,60,8/28/2020,1.22,1,332,Hawaii
12709893,"359 A Hawthorne, Studio/1Bath",9473789,Kathy,Not Specified,Palo Alto,37.44847,-122.16373,Entire Home/Apt,$100.00,5,10,1/16/2020,0.37,40,322,San Clara Country
39385479,Modern Paradise Awaits! 1Br Close To Beach *374,263129335,Stay So.Flo.,Not Specified,Fort Lauderdale,26.14109,-80.12702,Entire Home/Apt,$149.00,1,18,2/22/2020,2.23,34,64,Broward County
532288,A Little West Village Charm,683230,Thomas,Manhattan,Greenwich Village,40.73176,-73.99895,Private Room,$195.00,13,106,10/22/2019,1.1,4,343,New York City
37122926,Spacious Room With Smart Tv,269277310,Igor,Not Specified,Hollywood,26.03562,-80.1786,Private Room,$35.00,2,6,4/26/2020,1.36,9,15,Broward County
4569465,Three Cows: Comfy Room With Views,670790,Ky,City Of Los Angeles,Mount Washington,34.09211,-118.21355,Private Room,$35.00,30,79,7/26/2020,1.25,2,176,Los Angeles
39090679,"Modern New Dtla Apartment With 2 Rooftops, Pool!!!",251344122,Kayy,City Of Los Angeles,Westlake,34.0551,-118.26381,Entire Home/Apt,$98.00,30,16,6/2/2020,1.54,1,0,Los Angeles
26925976,Spacious Private 1Br/1Ba By Stanford In Palo Alto,180229734,Noah,Not Specified,Palo Alto,37.43199,-122.11683,Private Room,$93.00,1,111,12/3/2020,5.15,1,89,San Clara Country
45177594,A Homey Place Just For You 1Br In Austin,359036978,Kia,Not Specified,78727,30.43495,-97.73015,Entire Home/Apt,$108.00,30,0,,0,593,307,Austin
27854739,Cozy East Side Urban Cabin,6991674,Jason,Not Specified,78741,30.23438,-97.69917,Entire Home/Apt,$91.00,1,176,11/3/2020,9.46,1,0,Austin
40200787,Silver Lake Reservoir Home,2402229,Ramsay,City Of Los Angeles,Silver Lake,34.10108,-118.2678,Entire Home/Apt,$225.00,60,0,,0,1,0,Los Angeles
9857920,Swing From The Chandelier,29941633,William,Manhattan,Tribeca,40.71454,-74.00816,Entire Home/Apt,$850.00,4,0,,0,1,0,New York City
30535269,"Comfy 3 Bedroom House, With All The Amenities.",228721932,Rickie,Central Area,Mann,47.61407,-122.29629,Entire Home/Apt,$145.00,1,31,3/15/2020,1.96,1,358,Seattle
36547696,The Bronze Age Skyline Loftdowntown Columbus,116400313,Nate,Not Specified,Downtown,39.96428,-82.99997,Entire Home/Apt,$119.00,2,17,12/7/2020,1.36,28,90,Columbus
13815250,Downtown San Diego Beautiful Condo,3142348,Don,Not Specified,Cortez Hill,32.71918,-117.163,Entire Home/Apt,$72.00,21,10,6/27/2020,0.2,4,22,San Diego
40898133,Dtla Hidden Gem Xx Hostel,301382231,Roxanne,City Of Los Angeles,Historic South-Central,34.0239,-118.25749,Shared Room,$24.00,30,15,9/8/2020,1.69,26,180,Los Angeles
14948986,A Quiet Bright Apt In The Middle Of Nopa!,1138085,Assaf,Not Specified,Western Addition,37.77917,-122.44069,Entire Home/Apt,$185.00,1,1,5/25/2018,0.04,1,0,San Francisco
41401512,"Waikiki Studio- Central Location, Adventures Await",136218838,David,Honolulu,Primary Urban Center,21.27956,-157.82578,Entire Home/Apt,$79.00,7,0,,0,1,275,Hawaii
20541200,"Modern, Stand-Alone Home. Spa Bathroom. Deck. Views. Garage",165390,Seattlestays - Seth Gordon,Other Neighborhoods,Fremont,47.65882,-122.34623,Entire Home/Apt,$375.00,6,13,12/4/2020,0.39,6,200,Seattle
785878,Commuter'S Dream,4142972,Rodney,Manhattan,Harlem,40.80267,-73.94966,Private Room,$100.00,3,0,,0,1,365,New York City
367810,1400Sf Manhattan View Artistic Loft,1728785,Veronika,Brooklyn,Greenpoint,40.7376,-73.95678,Private Room,$120.00,5,3,4/24/2019,0.06,1,363,New York City
41778949,We Are Your Best Choice. Somos Su Mejor Opcin.,327214287,David,Not Specified,Hollywood,26.01493,-80.15049,Private Room,$40.00,1,14,3/26/2020,2.98,1,0,Broward County
19070571,1 Br In Manhattan - Spacious And Convenient,39601665,Jordan,Manhattan,East Harlem,40.80746,-73.94001,Private Room,$53.00,180,0,,0,1,362,New York City
19714276,"Perfect Location - Fun, Light, And Modern",870172,Kalina,Not Specified,Nob Hill,37.79458,-122.41826,Entire Home/Apt,$138.00,30,6,8/17/2020,0.16,4,139,San Francisco
17434319,16Th Floor Spectacular Ocean And Mountain Views,117952786,Frank And Claire,Honolulu,Waianae,21.48176,-158.20289,Entire Home/Apt,$79.00,5,15,11/23/2018,0.37,1,56,Hawaii
29847421,"Kona Magic Sands 202, Oceanfront, Walk To Beach",18476866,Kona Coast,Hawaii,North Kona,19.59513,-155.97203,Entire Home/Apt,$148.00,1,11,9/1/2020,0.53,233,279,Hawaii
1055632,Georgeous Santa Monica Apartment 5,5703033,Saman,Other Cities,Santa Monica,34.02797,-118.49263,Entire Home/Apt,$135.00,30,3,2/20/2018,0.05,6,365,Los Angeles
44406557,Bw5 New Listing! Eighty Dobro Downtown!!!,358193264,Brent,Not Specified,District 19,36.16851,-86.78257,Entire Home/Apt,$40.00,1,0,,0,7,112,Nashville
33162385,Private Room For Executives In A Unique Home.,247279955,Renee,Not Specified,Rancho Bernadino,33.03504,-117.07881,Private Room,$88.00,3,4,8/12/2019,0.28,1,208,San Diego
32070272,*Large Sunny Studio W/ Garden - Lake Merritt Area*,240499841,Galila,Not Specified,Oakland Ave-Harrison St,37.81418,-122.2593,Entire Home/Apt,$142.00,2,60,7/6/2020,3.65,1,88,Oakland
15025001,Private Oasis In The City,7552510,Jessica,Not Specified,Madison South,45.53449,-122.56686,Entire Home/Apt,$100.00,2,122,8/3/2020,2.66,1,5,Portland
7241887,Large Studio Near Downtown Mccormick Place,3864700,Emmanuel,Not Specified,Oakland,41.83092,-87.60762,Entire Home/Apt,$85.00,2,52,12/8/2018,0.82,1,260,Chicago
16533016,Bright Sunny Spacious Townhouse,63272871,Natalie,Other Cities,Agoura Hills,34.15385,-118.75605,Entire Home/Apt,$130.00,3,2,7/18/2017,0.05,1,19,Los Angeles
18895377,Austin'S Original Urban Farmdowntownhistoric,2739535,Carol,Not Specified,78702,30.26268,-97.7011,Entire Home/Apt,$129.00,30,30,8/18/2020,0.84,1,185,Austin
17654397,Awesome Kauai Resort Best Deal Special Free Wifi,5654668,Molly,Kauai,Lihue,22.00999,-159.33922,Entire Home/Apt,$139.00,2,54,3/18/2020,1.3,13,365,Hawaii
14769537,Not Specified,50486495,Queenie,Other Cities,Alhambra,34.07552,-118.13799,Private Room,$49.00,7,88,8/3/2020,1.82,4,0,Los Angeles
14873431,Cozy Retreat One Mile From Uw!,6914127,Debbie,Other Neighborhoods,Wallingford,47.65863,-122.33089,Private Room,$80.00,1,162,5/18/2020,3.76,1,356,Seattle
19720196,Sweet Temescal Cottage Hideaway With Cat,138991328,Lisa,Not Specified,Shafter,37.83958,-122.26256,Entire Home/Apt,$78.00,3,0,,0,1,0,Oakland
22919133,Cloud Music Loft,169686676,Dan,Brooklyn,Crown Heights,40.67802,-73.9614,Private Room,$75.00,1,22,8/24/2019,0.72,1,365,New York City
9114642,Large 1Br In Brooklyn Cottage,7390259,Sean,Brooklyn,Williamsburg,40.71591,-73.95695,Private Room,$60.00,6,0,,0,1,0,New York City
29636573,Private Spacious Whole Condo In Peaceful Arcadia,9097110,Yanping,Other Cities,Arcadia,34.13048,-118.05581,Entire Home/Apt,$129.00,1,6,1/24/2019,0.28,6,0,Los Angeles
14407767,"Awesome 2 Bed 1Bath,Heart Of Alhambra! A",50488861,Mj,Other Cities,Alhambra,34.07499,-118.1273,Entire Home/Apt,$101.00,1,171,10/6/2020,3.46,6,349,Los Angeles
14619860,1 Bedroom In Tribeca,6321996,Ana,Manhattan,Tribeca,40.71581,-74.00616,Entire Home/Apt,$440.00,30,1,11/30/2017,0.03,1,87,New York City
44994535,"Large, Sunny One-Bedroom Near Central Park",10002941,Mojdeh,Manhattan,Upper West Side,40.77676,-73.97833,Entire Home/Apt,$150.00,14,0,,0,1,62,New York City
21664174,Single Story Home With Pool And Spa,74718941,Randy,Not Specified,Unincorporated Areas,36.0373,-115.12877,Entire Home/Apt,$237.00,5,47,8/30/2020,1.38,2,110,Clark County
27416658,Harlem Rocks/Best Apartment,203982404,Armande,Manhattan,East Harlem,40.807,-73.93976,Entire Home/Apt,$400.00,2,2,11/30/2019,0.17,6,158,New York City
30849540,1 Bdr Suite In The Heart Of Las Vegas - 2,40408537,Joshua,Not Specified,Unincorporated Areas,36.10213,-115.15696,Private Room,$183.00,2,0,,0,33,364,Clark County
22002502,Nice Private Room Between Oakland And Berkeley,53212215,Paulette,Not Specified,Paradise Park,37.8497,-122.28545,Private Room,$50.00,1,6,1/14/2018,0.2,1,0,Oakland
20568331,Summit,146677771,Adel,Not Specified,Ward F (Councilmember Jermaine D. Robinson),40.72381,-74.06623,Entire Home/Apt,$149.00,1,74,8/3/2020,2.16,4,12,Jersey City
14093781,Beautiful 2-Story House In South Austin W/ Balcony,70216727,Michael,Not Specified,78744,30.20026,-97.73124,Entire Home/Apt,$50.00,1,0,,0,1,0,Austin
32699916,Harlem Hideaway,180523383,Richardene,Manhattan,East Harlem,40.80305,-73.94163,Entire Home/Apt,$130.00,2,14,3/18/2020,0.76,2,283,New York City
13096614,Great Apartment In Cleveland Park,3644538,Roger,Not Specified,"Friendship Heights, American University Park, Tenleytown",38.94352,-77.07191,Entire Home/Apt,$180.00,5,34,4/8/2020,0.65,1,332,Washington D.C.
7602806,Private Room With A Bay View,39870876,Betsy,Not Specified,Midtown,32.74323,-117.17658,Private Room,$50.00,1,141,8/20/2019,2.37,4,238,San Diego
22847442,Private Residential Home On 3.3 Acres,168954066,Suzanne,Not Specified,Dakota,44.80637,-93.07602,Entire Home/Apt,"$1,700.00",3,0,,0,2,0,Twin Cities Msa
31514726,Spacious 1St Flr Private Apt-Central Vibrant Nbd!,236142905,Rohini,Not Specified,Congress Park,39.73529,-104.95852,Entire Home/Apt,$113.00,1,87,6/20/2020,6.16,1,0,Denver
28964382,Private Bedroom With Private Bathroom In Westwood,131972693,Sa,City Of Los Angeles,Westwood,34.04794,-118.44423,Private Room,$70.00,30,7,9/13/2019,0.3,1,0,Los Angeles
13627730,Cozy Private 1 Bedroom House,78990301,Omar,City Of Los Angeles,East Hollywood,34.08998,-118.30088,Private Room,$68.00,30,0,,0,1,364,Los Angeles
31931462,Room In A Beautiful Home W/ Pool,35804057,Comfort Rooms,Not Specified,Unincorporated Areas,36.08824,-115.30072,Private Room,$22.00,3,28,8/20/2020,1.63,2,74,Clark County
16156753,Quiet Bedroom With Own Bathroom Near City,105455587,Lisa,Queens,Forest Hills,40.71746,-73.85667,Private Room,$60.00,1,0,,0,1,0,New York City
44137284,"2 Rm Suite, Quite, Safe And Easy Freeway Access!",60547822,Paul Kevin,Not Specified,Unincorporated Areas,36.11902,-115.29515,Private Room,$27.00,1,6,8/30/2020,4.39,1,272,Clark County
32171907,"Charming Baker Victorian, Master Suite Bfn (Phone Number Hidden By Airbnb)",56773489,Marieka,Not Specified,Baker,39.7176,-104.99081,Private Room,$65.00,2,16,9/9/2019,1.09,3,0,Denver
41480808,(Best Price Ever) Sunny Flat Near Path Train,43673554,Christian W.,Not Specified,Ward B (Councilmember Mira Prinz-Arey),40.72656,-74.07214,Entire Home/Apt,$75.00,1,3,5/21/2020,0.56,5,329,Jersey City
29995935,Chic Fashionable 1 Bedroom Apt Beach Unit 4,197081111,Designedvr,Not Specified,Hollywood,26.01986,-80.11538,Private Room,$105.00,1,39,7/6/2020,2.1,25,236,Broward County
18413453,Crescent City Guest House,92319805,Lynn,Not Specified,Marigny,29.96321,-90.05437,Private Room,$82.00,2,72,3/15/2020,1.85,4,164,New Orleans
30378211,Shared Studio (Females Only),200401254,Meg,Manhattan,Greenwich Village,40.73094,-73.999,Shared Room,$31.00,999,0,,0,1,365,New York City
14293901,Unique Cottage With Private Patio In Lower Garden District,77528659,Cynthia,Not Specified,Lower Garden District,29.93316,-90.07117,Entire Home/Apt,$175.00,2,185,3/13/2020,3.78,2,153,New Orleans
42738761,Casa Del Amore,339221024,Ryan,Not Specified,Treme - Lafitte,29.96715,-90.07865,Entire Home/Apt,$175.00,30,0,,0,1,179,New Orleans
42792274,"Beach, Casino And Golf On Your Own Terms. 12",48000125,Gregory,Not Specified,Pompano Beach,26.23137,-80.11755,Entire Home/Apt,$84.00,3,0,,0,8,358,Broward County
33482453,3 Bedroom Rowhouse W Modern Amenities In Nw Dc,14343980,Basel,Not Specified,"Howard University, Le Droit Park, Cardozo/Shaw",38.91437,-77.01971,Entire Home/Apt,$240.00,2,2,5/27/2019,0.12,1,0,Washington D.C.
32274060,2B2Ba Cottage In La-Laundry Parking Kitchen,959895,Vivian,Other Cities,Arcadia,34.12392,-118.06369,Entire Home/Apt,$100.00,2,18,3/22/2020,1.01,6,310,Los Angeles
43702545,A+ Location City Studio (Double Loft Double Bed),348619646,Nomad,Manhattan,Midtown,40.74806,-73.98667,Entire Home/Apt,$73.00,1,2,8/22/2020,0.8,24,82,New York City
5306456,"Spacious, Modern Home On Metro Rail",2275411,Nicolai,Not Specified,78702,30.2812,-97.70819,Entire Home/Apt,$450.00,4,2,3/17/2016,0.03,1,0,Austin
35584265,Gated Community. Park Volleyball Gym Outside Grill,267728689,Christopher,Not Specified,District 32,36.04156,-86.66909,Private Room,$100.00,1,0,,0,1,179,Nashville
42245594,Minnestay* Crystal House Victory Memorial Pkwy Fenced Yard Amazing Restaurants,24051954,Minnestay,Not Specified,Hennepin,45.0116,-93.31851,Entire Home/Apt,$129.00,2,0,,0,62,299,Twin Cities Msa
23940029,Loft In Great Location,156773927,Stevie,City Of Los Angeles,Sherman Oaks,34.15601,-118.45896,Private Room,$75.00,30,1,3/27/2018,0.03,1,89,Los Angeles
41023801,"Nihi Kai Villas 524: Full Ac, Updated, Ocean View",101401250,Parrish,Kauai,Koloa-Poipu,21.87309,-159.44723,Entire Home/Apt,$310.00,3,0,,0,221,300,Hawaii
